year,city,state,shape,latitude,longitude
1999,Sherman Oaks,CA,Other,34.1511111,-118.4483333
1999,Andes,NY,Cylinder,42.1886111,-74.7861111
1999,Loma Rica,CA,Formation,39.3119444,-121.4166667
1999,Florence,SC,Cylinder,34.1952778,-79.7627778
1999,Wilmington Island (Savannah),GA,Formation,32.0033333,-80.9738889
1999,Rancho Cordova,CA,Other,38.5891667,-121.3016667
1999,Anthony,KS,Disk,37.1533333,-98.0308333
1999,Midlothian,VA,Sphere,37.5058333,-77.6494444
1999,Toledo,OH,Sphere,41.6638889,-83.5552778
1999,West Carrollton,OH,Disk,40.5727778,-81.0858333
1999,Austin,TX,Formation,30.2669444,-97.7427778
1999,Toms River,NJ,Other,39.9536111,-74.1983333
1999,Bellflower,CA,Sphere,33.8816667,-118.1161111
1999,Lima (Just South Of Mile Marker 117),OH,Sphere,40.7425,-84.1052778
1999,Rickman,TN,Other,36.2625,-85.3755556
1999,Norcross,GA,Other,33.9411111,-84.2136111
1999,Auburn (Heading N On Hwy 167),WA,Formation,47.3075,-122.2272222
1999,Dallas,TX,Sphere,32.7833333,-96.8
1999,Kent,WA,Disk,47.3811111,-122.2336111
1999,Hastings,PA,Diamond,40.665,-78.7125
1999,Baton Rouge,LA,Pyramid,30.4505556,-91.1544444
1999,Duncan,OK,Other,34.5022222,-97.9575
1999,South Pasadena,CA,Sphere,34.1161111,-118.1494444
1999,Kalispell,MT,Sphere,48.1958333,-114.3119444
1999,Bradenton,FL,Sphere,27.4986111,-82.575
1999,Petaluma,CA,Formation,38.2325,-122.6355556
1999,Half Moon Bay,CA,Chevron,37.4636111,-122.4275
1999,Barbourville,KY,Other,36.8663889,-83.8888889
1999,San Francisco,CA,Disk,37.775,-122.4183333
1999,Belton,MO,Sphere,38.8119444,-94.5316667
1999,Pekin,IN,Cylinder,38.4997222,-86.0119444
1999,Fresno,CA,Disk,36.7477778,-119.7713889
1999,Casper,WY,Sphere,42.8666667,-106.3125
1999,Bullhead City,AZ,Sphere,35.1477778,-114.5675
1999,Anaheim,CA,Sphere,33.8352778,-117.9136111
1999,Brookfield,MO,Formation,39.7844444,-93.0733333
1999,Sacramento,CA,Chevron,38.5816667,-121.4933333
1999,Atlanta (Going Northwest Toward&#44 Highway 316),GA,Sphere,33.7488889,-84.3880556
1999,Rocky Mount,NC,Cylinder,35.9380556,-77.7908333
2000,Perryville,MO,Sphere,37.7241667,-89.8611111
2000,Boynton Beach,FL,Other,26.525,-80.0666667
2000,Brinktown,MO,Formation,38.1266667,-92.0844444
2000,Florence,KY,Formation,38.9988889,-84.6266667
2000,Seattle (West),WA,Other,47.6063889,-122.3308333
2000,Port Orchard,WA,Diamond,47.5405556,-122.635
2000,Watertown,NY,Formation,43.9747222,-75.9111111
2000,Elverta,CA,Formation,38.7138889,-121.4616667
2000,Whittier,CA,Formation,33.9791667,-118.0319444
2000,Vaughn,WA,Formation,47.3444444,-122.7619444
2000,Sturgis,MI,Disk,41.7991667,-85.4191667
2000,Madera,CA,Formation,36.9613889,-120.0597222
2000,Stockton,CA,Sphere,37.9577778,-121.2897222
2000,Chandler,AZ,Cylinder,33.3061111,-111.8405556
2000,Belmont,CA,Other,37.5202778,-122.2747222
2000,Prineville,OR,Other,44.3,-120.8333333
2000,Wheaton,MD,Pyramid,39.0397222,-77.0555556
2000,Orange Park,FL,Other,30.1658333,-81.7066667
2000,Colorado Springs,CO,Formation,38.8338889,-104.8208333
2000,Maryville,MO,Formation,40.3461111,-94.8722222
2000,Jackson,TN,Pyramid,35.6144444,-88.8138889
2000,Jones Beach,NY,Diamond,42.9047222,-76.3944444
2000,Breckenridge,TX,Other,32.7555556,-98.9019444
2000,Mountain City,TN,Disk,36.4744444,-81.805
2000,New Haven,WV,Disk,38.9863889,-81.9736111
2000,Belmont,VT,Cylinder,43.4155556,-72.8227778
2000,Gilbert,AZ,Sphere,33.3527778,-111.7883333
2000,Gilbert,AZ,Other,33.3527778,-111.7883333
2000,Tulsa,OK,Sphere,36.1538889,-95.9925
2000,Buckeye,AZ,Formation,33.3702778,-112.5830556
2000,Forest Hills,NY,Sphere,40.7161111,-73.8505556
2000,Tulsa,OK,Sphere,36.1538889,-95.9925
2000,Newton,KS,Sphere,38.0466667,-97.3447222
2000,Wichita,KS,Other,37.6922222,-97.3372222
2000,Knoxville,TN,Cylinder,35.9605556,-83.9208333
2000,Louisville,KY,Pyramid,38.2541667,-85.7594444
2000,Clyde,TX,Cylinder,32.4058333,-99.4933333
2000,Jenks,OK,Sphere,36.0227778,-95.9680556
2000,Orangeville,PA,Other,41.0780556,-76.4147222
2000,Amarillo,TX,Formation,35.2219444,-101.8308333
2000,Baird,TX,Sphere,32.3938889,-99.3938889
2000,Elk City,OK,Sphere,35.4119444,-99.4038889
2000,Eugene (West Of),OR,Formation,44.0522222,-123.0855556
2000,Miami,FL,Chevron,25.7738889,-80.1938889
2000,Orwigsburg,PA,Sphere,40.6547222,-76.1011111
2000,Portland,OR,Formation,45.5236111,-122.675
2000,Salinas,CA,Other,36.6777778,-121.6544444
2000,Escondido,CA,Other,33.1191667,-117.0855556
2000,Breezewood,PA,Cylinder,39.9991667,-78.2388889
2000,Mechanicsville,VA,Sphere,37.6086111,-77.3736111
2000,Sarasota,FL,Other,27.3361111,-82.5308333
2000,Gonzales,LA,Rectangle,30.2383333,-90.92
2000,Denver,CO,Other,39.7391667,-104.9841667
2000,Southgate,MI,Sphere,42.2138889,-83.1938889
2000,Clear Lake,TX,Sphere,33.0780556,-96.495
2000,Mt. Kisco,NY,Formation,41.2041667,-73.7275
2000,Nassau Bay,TX,Sphere,29.5444444,-95.0908333
2000,Long Beach,CA,Diamond,33.7669444,-118.1883333
2000,Strawberry,AZ,Disk,34.4077778,-111.4927778
2000,New Castle,PA,Sphere,41.0036111,-80.3472222
2000,Portland,OR,Sphere,45.5236111,-122.675
2000,Lucerne (East Of),IN,Pyramid,40.8663889,-86.4033333
2000,Middletown,CA,Cylinder,38.7525,-122.6138889
2000,Houston,TX,Pyramid,29.7630556,-95.3630556
2000,Greensboro,NC,Sphere,36.0725,-79.7922222
2000,Spring Lake,NC,Other,35.1677778,-78.9730556
2000,Woodstock,CT,Sphere,41.9483333,-71.9744444
2000,Kenosha,WI,Formation,42.5847222,-87.8211111
2000,Jefferson City,MO,Pyramid,38.5766667,-92.1733333
2000,Bellerose,NY,Disk,40.7241667,-73.7155556
2000,Napoleonville,LA,Other,29.9402778,-91.0247222
2000,Yampa,CO,Formation,40.1525,-106.9080556
2000,Oakland Park,FL,Diamond,26.1719444,-80.1322222
2000,Eureka,CA,Formation,40.8022222,-124.1625
2000,Tucson,AZ,Diamond,32.2216667,-110.9258333
2000,Boynton Beach,FL,Other,26.525,-80.0666667
2000,Royal Palm Beach,FL,Sphere,26.7080556,-80.2308333
2000,Seattle,WA,Sphere,47.6063889,-122.3308333
2000,Mckinney,TX,Formation,33.1975,-96.615
2000,Salt Lake City,UT,Sphere,40.7608333,-111.8902778
2000,Hatfield,MA,Formation,42.3708333,-72.5986111
2000,Allegan,MI,Pyramid,42.5291667,-85.8552778
2000,Louisville,KY,Formation,38.2541667,-85.7594444
2000,Lansing,MI,Other,42.7325,-84.5555556
2000,Easley,SC,Disk,34.8297222,-82.6016667
2000,Ridgefield,CT,Pyramid,41.2813889,-73.4986111
2000,Westbury,NY,Disk,40.7555556,-73.5880556
2000,Kenosha,WI,Formation,42.5847222,-87.8211111
2000,Greenville,NC,Other,35.6125,-77.3666667
2000,Alma,WI,Sphere,44.32,-91.9147222
2000,West Manchester,OH,Cylinder,38.6880556,-83.6094444
2000,Rocky Hill,CT,Chevron,41.6647222,-72.6397222
2000,Saginaw,MI,Pyramid,43.4194444,-83.9508333
2000,Fayetteville,AR,Cross,36.0625,-94.1572222
2000,Modesto,CA,Formation,37.6391667,-120.9958333
2000,Crossville,TN,Sphere,35.9488889,-85.0269444
2000,San Antonio,TX,Formation,29.4238889,-98.4933333
2000,San Jose,CA,Other,37.3394444,-121.8938889
2000,Turlock,CA,Pyramid,37.4947222,-120.8455556
2000,Lebanon,PA,Formation,40.3408333,-76.4116667
2000,Cooper City,FL,Other,26.0569444,-80.2719444
2000,Tulsa,OK,Pyramid,36.1538889,-95.9925
2000,Puyallup,WA,Diamond,47.1855556,-122.2916667
2000,White Bear Lake,MN,Pyramid,45.0847222,-93.0097222
2000,Southbury,CT,Formation,41.4813889,-73.2136111
2000,Sacramento,CA,Cylinder,38.5816667,-121.4933333
2000,Jersey City,NJ,Sphere,40.7280556,-74.0780556
2000,Nolensville,TN,Other,35.9522222,-86.6694444
2000,Kamiah,ID,Cylinder,46.2272222,-116.0283333
2000,Mountain Home,AR,Formation,36.3352778,-92.385
2000,Seattle,WA,Formation,47.6063889,-122.3308333
2000,Seattle,WA,Sphere,47.6063889,-122.3308333
2000,Seattle (Ballard Neighborhood),WA,Sphere,47.6063889,-122.3308333
2000,Kent,WA,Other,47.3811111,-122.2336111
2000,Medina,OH,Diamond,41.1383333,-81.8638889
2000,Street,MD,Sphere,39.6688889,-76.3797222
2000,Gila Bend,AZ,Pyramid,32.9477778,-112.7161111
2000,Munhall,PA,Formation,40.3922222,-79.9002778
2000,Northampton,MA,Sphere,42.325,-72.6416667
2000,Peoria,AZ,Sphere,33.5805556,-112.2366667
2000,Poulsbo,WA,Other,47.7361111,-122.6452778
2000,Seattle,WA,Pyramid,47.6063889,-122.3308333
2000,Alma,NM,Formation,33.3794444,-108.9027778
2000,Scottsdale,AZ,Other,33.5091667,-111.8983333
2000,Panama City Beach,FL,Other,30.1763889,-85.8055556
2000,Agency,MO,Other,39.6447222,-94.7397222
2000,Buckeye,AZ,Formation,33.3702778,-112.5830556
2000,Longville,LA,Other,30.605,-93.2316667
2000,Aurora,CO,Pyramid,39.7294444,-104.8313889
2000,Greeley,CO,Pyramid,40.4233333,-104.7086111
2000,Anchorage,AK,Formation,61.2180556,-149.9002778
2000,San Antonio,TX,Formation,29.4238889,-98.4933333
2000,Phoenix,AZ,Sphere,33.4483333,-112.0733333
2000,Seattle,WA,Sphere,47.6063889,-122.3308333
2000,Portland,ME,Sphere,43.6613889,-70.2558333
2000,Kintnersville,PA,Other,40.5569444,-75.18
2000,Bellingham,WA,Formation,48.7597222,-122.4869444
2000,St. George,UT,Other,37.1041667,-113.5833333
2000,Fairview,MI,Other,44.725,-84.0511111
2000,Scranton,PA,Other,41.4088889,-75.6627778
2000,Poughkeepsie,NY,Pyramid,41.7002778,-73.9213889
2000,Sheboygan,WI,Sphere,43.7508333,-87.7144444
2000,Laurel,MD,Sphere,39.0991667,-76.8486111
2000,Jersey City,NJ,Formation,40.7280556,-74.0780556
2000,Lake Worth,FL,Formation,26.6155556,-80.0572222
2000,Springfield,MO,Cylinder,37.2152778,-93.2980556
2000,Flint,MI,Pyramid,43.0125,-83.6875
2000,Norwalk,OH,Formation,41.2425,-82.6158333
2000,Olympia,WA,Other,47.0380556,-122.8994444
2000,Graham,WA,Sphere,47.0530556,-122.2930556
2000,Aberdeen,WA,Sphere,46.9755556,-123.8144444
2000,Gilbert,AZ,Formation,33.3527778,-111.7883333
2000,Munroe Falls,OH,Formation,41.1444444,-81.44
2000,Pottstown,PA,Formation,40.2452778,-75.65
2000,Fairview,MI,Disk,44.725,-84.0511111
2000,Mt Vernon,WA,Formation,48.4213889,-122.3327778
2000,Marion,KS,Formation,38.3483333,-97.0169444
2000,Unadilla (Rural Area (Farm) Near),NE,Pyramid,40.6833333,-96.2694444
2000,San Diego,CA,Other,32.7152778,-117.1563889
2000,Mcminnville,OR,Cylinder,45.2102778,-123.1975
2000,Sulphur Springs,TX,Sphere,33.1383333,-95.6008333
2000,Pearl,MS,Pyramid,32.2744444,-90.1319444
2000,Woodland,CA,Sphere,38.6786111,-121.7722222
2000,Woodland,CA,Sphere,38.6786111,-121.7722222
2000,Boise,ID,Sphere,43.6136111,-116.2025
2000,Roseville,CA,Sphere,38.7522222,-121.2869444
2000,Channing,MI,Disk,46.1416667,-88.0938889
2000,Fostoria,OH,Other,41.1569444,-83.4169444
2000,Lansing,MI,Formation,42.7325,-84.5555556
2000,Noblesville,IN,Formation,40.0455556,-86.0086111
2000,Sterling Heights,MI,Other,42.5802778,-83.0302778
2000,Rochester Hills,MI,Sphere,42.6583333,-83.15
2000,Saginaw,MI,Sphere,43.4194444,-83.9508333
2000,South Lyon,MI,Formation,42.4605556,-83.6516667
2000,Elyria,OH,Other,41.3683333,-82.1077778
2000,Grand Ledge,MI,Formation,42.7533333,-84.7463889
2000,Perry,MI,Sphere,42.8263889,-84.2194444
2000,Cygnet,OH,Sphere,41.24,-83.6433333
2000,Cygnet,OH,Sphere,41.24,-83.6433333
2000,Riverdale,MD,Diamond,39.0991667,-76.5361111
2000,Sipsey,AL,Disk,33.8247222,-87.0861111
2000,Whitmore Lake,MI,Sphere,42.4394444,-83.7438889
2000,St. Petersburg,FL,Disk,27.7705556,-82.6794444
2000,Los Angeles,CA,Other,34.0522222,-118.2427778
2000,Buckley,WA,Pyramid,47.1633333,-122.0255556
2000,Hayward,CA,Other,37.6688889,-122.0797222
2000,Fargo,ND,Pyramid,46.8772222,-96.7894444
2000,Charlotte,NC,Sphere,35.2269444,-80.8433333
2000,Niles,MI,Pyramid,41.8297222,-86.2541667
2000,Severn,MD,Disk,39.1369444,-76.6986111
2000,Caldwell,ID,Formation,43.6630556,-116.6863889
2000,Kalama,WA,Other,46.0086111,-122.8433333
2000,Cleburne,TX,Other,32.3475,-97.3863889
2000,Richwood,TX,Sphere,29.0558333,-95.4097222
2000,Snohomish,WA,Other,47.9130556,-122.0969444
2000,Colorado Springs,CO,Pyramid,38.8338889,-104.8208333
2000,Jerome,AZ,Other,34.7488889,-112.1130556
2000,Kennewick,WA,Other,46.2113889,-119.1361111
2000,Daphne,AL,Sphere,30.6033333,-87.9036111
2000,Topsfield,MA,Sphere,42.6375,-70.95
2000,Seattle,WA,Sphere,47.6063889,-122.3308333
2000,Springfield,MO,Pyramid,37.2152778,-93.2980556
2000,Rohnert Park,CA,Pyramid,38.3397222,-122.7
2000,Las Vegas,NV,Other,36.175,-115.1363889
2000,Mesa,AZ,Disk,33.4222222,-111.8219444
2000,Vallejo,CA,Sphere,38.1041667,-122.2555556
2000,Palm Desert,CA,Pyramid,33.7222222,-116.3736111
2000,Clearwater,FL,Formation,27.9655556,-82.8002778
2000,Katy,TX,Disk,29.7855556,-95.8241667
2000,Oak Lawn,IL,Sphere,41.7108333,-87.7580556
2000,Bartlesville,OK,Other,36.7472222,-95.9805556
2000,Pismo Beach,CA,Pyramid,35.1427778,-120.6402778
2000,Hayward,CA,Sphere,37.6688889,-122.0797222
2000,West Warwick,RI,Formation,41.7,-71.4166667
2000,Tacoma,WA,Other,47.2530556,-122.4430556
2000,Lisbon,OH,Formation,40.7719444,-80.7683333
2000,Chemung,NY,Other,42.0083333,-76.6241667
2000,Chemung,NY,Other,42.0083333,-76.6241667
2000,Morganton,NC,Disk,35.7452778,-81.685
2000,Glendale,AZ,Sphere,33.5386111,-112.1852778
2000,Kimberly,AL,Other,33.7733333,-86.8138889
2000,Minnetonka,MN,Other,44.9133333,-93.5030556
2000,Brentwood,TN,Disk,36.0330556,-86.7827778
2000,Mannford,OK,Sphere,36.1333333,-96.3541667
2000,Sevierville,TN,Sphere,35.8680556,-83.5619444
2000,Conroe,TX,Formation,30.3116667,-95.4558333
2000,San Diego,CA,Formation,32.7152778,-117.1563889
2000,Erie (Area),PA,Other,42.1291667,-80.0852778
2000,Paso Robles,CA,Rectangle,35.6266667,-120.69
2000,Perrysburg,OH,Rectangle,41.5569444,-83.6272222
2000,Syracuse,NY,Pyramid,43.0480556,-76.1477778
2000,Slate Hill,NY,Sphere,41.3908333,-74.4769444
2000,Los Molinos,CA,Sphere,40.0213889,-122.0991667
2000,Tarpon Springs,FL,Cylinder,28.1458333,-82.7569444
2000,Bend,OR,Formation,44.0583333,-121.3141667
2000,Bend,OR,Sphere,44.0583333,-121.3141667
2000,Berlin,MA,Disk,42.3811111,-71.6375
2000,Pollock Pines,CA,Formation,38.7613889,-120.5855556
2000,Indianapolis,IN,Other,39.7683333,-86.1580556
2000,Charleston,IL,Formation,39.4961111,-88.1761111
2000,Austin,TX,Disk,30.2669444,-97.7427778
2000,Westchester,IL,Pyramid,41.8505556,-87.8819444
2000,Commack,NY,Sphere,40.8427778,-73.2933333
2000,Smithton,MO,Other,38.68,-93.0927778
2000,Costa Mesa,CA,Pyramid,33.6411111,-117.9177778
2000,Union,NJ,Formation,40.6975,-74.2636111
2000,Mitchell,SD,Other,43.7094444,-98.0294444
2000,Denver,CO,Sphere,39.7391667,-104.9841667
2000,San Diego,CA,Sphere,32.7152778,-117.1563889
2000,Blythe,CA,Diamond,33.6102778,-114.5955556
2000,Russell Springs,KY,Formation,37.0561111,-85.0886111
2000,Glendale,AZ,Formation,33.5386111,-112.1852778
2000,Jackson,TN,Pyramid,35.6144444,-88.8138889
2000,Orlando,FL,Sphere,28.5380556,-81.3794444
2000,Los Angeles,CA,Other,34.0522222,-118.2427778
2000,Port Jefferson,NY,Other,40.9463889,-73.0697222
2000,Somerville,NJ,Sphere,40.5741667,-74.6102778
2000,Miami,FL,Other,25.7738889,-80.1938889
2000,Lynchburg,VA,Formation,37.4136111,-79.1425
2000,Canyon,CA,Sphere,37.8316667,-122.1866667
2000,Denton,TX,Pyramid,33.2147222,-97.1327778
2000,Vail,AZ,Sphere,32.0477778,-110.7113889
2000,Los Angeles,CA,Other,34.0522222,-118.2427778
2000,Lawrenceville,GA,Rectangle,33.9561111,-83.9880556
2000,Fort Myers,FL,Sphere,26.6402778,-81.8725
2000,Heflin,LA,Diamond,32.4561111,-93.2638889
2000,Ellinwood (3 Miles South Of),KS,Sphere,38.3555556,-98.5805556
2000,Kiln,MS,Other,30.4088889,-89.435
2000,Ellensburg,WA,Other,46.9966667,-120.5466667
2000,Mcalpin,FL,Sphere,30.1388889,-82.9519444
2000,Ellensburg,WA,Chevron,46.9966667,-120.5466667
2000,Greenup (Rural),KY,Sphere,38.5730556,-82.8302778
2000,San Diego,CA,Formation,32.7152778,-117.1563889
2000,Cambridge,MD,Formation,38.5630556,-76.0791667
2000,East Lansing,MI,Diamond,42.7369444,-84.4838889
2000,Perry,MI,Pyramid,42.8263889,-84.2194444
2000,Comanche,TX,Other,31.8972222,-98.6033333
2000,Greenwood,AR,Formation,35.2155556,-94.2555556
2000,Sidney,TX,Other,31.9491667,-98.7369444
2000,Greenfield Center,NY,Other,43.1283333,-73.8469444
2000,Kokomo (West Of),IN,Formation,40.4863889,-86.1336111
2000,Portland,OR,Sphere,45.5236111,-122.675
2000,Belleville,NJ,Other,40.7936111,-74.1505556
2000,Fort Smith,AR,Pyramid,35.3858333,-94.3983333
2000,Fruitport,MI,Pyramid,43.1319444,-86.1547222
2000,Arroyo Grande,CA,Other,35.1186111,-120.5897222
2000,Eagletown,OK,Sphere,34.0341667,-94.5747222
2000,Auburn,WA,Sphere,47.3075,-122.2272222
2000,Everett,WA,Other,47.9791667,-122.2008333
2000,Brownsville,OR,Sphere,44.3936111,-122.9836111
2000,Freehold,NJ,Sphere,40.26,-74.2741667
2000,Seabrook,NH,Rectangle,42.8947222,-70.8716667
2000,Greenwich,NY,Formation,43.0905556,-73.4991667
2000,Chiloquin,OR,Other,42.5777778,-121.865
2000,Astoria,OR,Formation,46.1880556,-123.83
2000,Monticello,NY,Other,41.6555556,-74.6897222
2000,Alhambra,CA,Other,34.0952778,-118.1261111
2000,New York City,NY,Pyramid,40.7141667,-74.0063889
2000,Pasadena,CA,Formation,34.1477778,-118.1436111
2000,Granite City,IL,Pyramid,38.7013889,-90.1486111
2000,Walnut Creek,CA,Formation,37.9063889,-122.0638889
2000,Dilley  (South Of San Antonio),TX,Disk,28.6672222,-99.1702778
2000,Omaha,NE,Other,41.2586111,-95.9375
2000,Massapequa,NY,Sphere,40.6805556,-73.4747222
2000,East Brunswick,NJ,Sphere,40.4277778,-74.4163889
2000,Bradford,MA,Other,42.7694444,-71.0763889
2000,Jamestown,TN,Formation,36.4275,-84.9319444
2000,Benicia,CA,Other,38.0494444,-122.1575
2000,Grapevine,TX,Pyramid,32.9341667,-97.0777778
2000,Tucson,AZ,Other,32.2216667,-110.9258333
2000,Lenexa,KS,Formation,38.9536111,-94.7333333
2000,Arlington,VA,Disk,38.8902778,-77.0844444
2000,Westlake,LA,Sphere,30.2419444,-93.2505556
2000,New York City,NY,Sphere,40.7141667,-74.0063889
2000,Los Angeles,CA,Other,34.0522222,-118.2427778
2000,San Diego,CA,Formation,32.7152778,-117.1563889
2000,Bellefontaine,OH,Formation,40.3611111,-83.7597222
2000,Clovis,CA,Formation,36.8252778,-119.7019444
2000,Gurnee,IL,Formation,42.3702778,-87.9019444
2000,San Francisco,CA,Formation,37.775,-122.4183333
2000,Medford,OR,Formation,42.3266667,-122.8744444
2000,Houston,TX,Formation,29.7630556,-95.3630556
2000,Patoka,IL,Pyramid,38.7552778,-89.0952778
2000,Houston (Nw ),TX,Sphere,29.7630556,-95.3630556
2000,Evansville,IN,Cylinder,37.9747222,-87.5558333
2000,Erath,LA,Sphere,29.9580556,-92.0358333
2000,Belfry,KY,Formation,37.6202778,-82.2691667
2000,Lyndhurst,VA,Other,38.0291667,-78.9452778
2000,St. Joseph,MO,Sphere,39.7686111,-94.8463889
2000,Seagoville,TX,Pyramid,32.6394444,-96.5380556
2000,Phoenix,AZ,Pyramid,33.4483333,-112.0733333
2000,Destin,FL,Sphere,30.3933333,-86.4958333
2000,Oostburg,WI,Formation,43.6227778,-87.7944444
2000,Warrior,AL,Formation,33.8141667,-86.8094444
2000,Kingman,AZ,Disk,35.1894444,-114.0522222
2000,Morro Bay,CA,Formation,35.3658333,-120.8488889
2000,Cordova,AL,Other,33.7597222,-87.1833333
2000,Olympia,WA,Other,47.0380556,-122.8994444
2000,Dayton,IA,Disk,42.2613889,-94.0683333
2000,Los Angeles,CA,Disk,34.0522222,-118.2427778
2000,Medford,WI,Sphere,45.1386111,-90.34
2000,Snohomish,WA,Pyramid,47.9130556,-122.0969444
2000,Dana Point,CA,Pyramid,33.4669444,-117.6972222
2000,Bloomfield,NJ,Disk,40.8066667,-74.1858333
2000,Cresskill,NJ,Disk,40.9413889,-73.9597222
2000,Petaluma,CA,Formation,38.2325,-122.6355556
2000,Kennewick,WA,Pyramid,46.2113889,-119.1361111
2000,Fort Worth,TX,Sphere,32.7252778,-97.3205556
2000,Jackson,MI,Formation,42.2458333,-84.4013889
2000,Coeur D&#39Alene,ID,Formation,47.6777778,-116.7794444
2000,Greensboro,NC,Pyramid,36.0725,-79.7922222
2000,Omaha,NE,Pyramid,41.2586111,-95.9375
2000,Seattle,WA,Formation,47.6063889,-122.3308333
2000,Oregon,OH,Pyramid,41.6436111,-83.4869444
2000,West Allenhurst,NJ,Other,40.2361111,-74.0011111
2000,Fountain City,WI,Formation,44.1319444,-91.7186111
2000,Belton,TX,Formation,31.0558333,-97.4641667
2000,Corpus Christi,TX,Other,27.8002778,-97.3961111
2000,Valley Stream,NY,Pyramid,40.6641667,-73.7088889
2000,Palm Desert,CA,Formation,33.7222222,-116.3736111
2000,Atlanta,GA,Sphere,33.7488889,-84.3880556
2000,Atlanta,GA,Formation,33.7488889,-84.3880556
2000,Auburn,NH,Sphere,43.0044444,-71.3488889
2000,Norwalk,CA,Formation,33.9022222,-118.0808333
2000,Atlanta,GA,Sphere,33.7488889,-84.3880556
2000,Burlington,IL,Sphere,42.0527778,-88.5480556
2000,Denver,CO,Pyramid,39.7391667,-104.9841667
2000,Aptos,CA,Sphere,36.9772222,-121.8983333
2001,Rockwell City,IA,Pyramid,42.3952778,-94.6336111
2001,Hayward,CA,Sphere,37.6688889,-122.0797222
2001,Ottumwa,IA,Rectangle,41.0041667,-92.3736111
2001,Fresno,CA,Other,36.7477778,-119.7713889
2001,Phoenix,AZ,Pyramid,33.4483333,-112.0733333
2001,Virginia Beach,VA,Pyramid,36.8527778,-75.9783333
2001,Somerset,WI,Formation,45.1244444,-92.6733333
2001,Fairbanks,AK,Other,64.8377778,-147.7163889
2001,Denver,CO,Formation,39.7391667,-104.9841667
2001,Columbia,MS,Sphere,31.2516667,-89.8375
2001,Grass Valley,CA,Pyramid,39.2191667,-121.06
2001,Lima,OH,Sphere,40.7425,-84.1052778
2001,Kansas City,MO,Formation,39.0997222,-94.5783333
2001,Houghton Lake,MI,Pyramid,44.3147222,-84.7647222
2001,Greene,ME,Sphere,44.1897222,-70.1408333
2001,Lafayette,NY,Other,42.8922222,-76.1055556
2001,Lynden,WA,Formation,48.9466667,-122.4508333
2001,Albany,NY,Formation,42.6525,-73.7566667
2001,Miami (Kendall),FL,Sphere,25.7738889,-80.1938889
2001,Miami,FL,Disk,25.7738889,-80.1938889
2001,Denver,CO,Disk,39.7391667,-104.9841667
2001,Phoenix,AZ,Formation,33.4483333,-112.0733333
2001,Eagle River,AK,Other,61.3213889,-149.5677778
2001,Poughkeepsie,NY,Pyramid,41.7002778,-73.9213889
